"","Family","Genus","Species","Diameter","POM.Height","Sampling.Period","X1ha.Plot.X.Coordinate","X1ha.Plot.Y.Coordinate","X1ha.Plot.Number","Gen_sp","Year","density","biomass","carbon"
"1","Fagaceae","Castanopsis","megacarpa",17.8,1.3,2012.01,2.1436143,0.49489233,"VG-PSH-1","Castanopsis_megacarpa","2012",0.549782608695652,169.454131896581,84.7270659482906
"2","Dipterocarpaceae","Dipterocarpus","cornutus",34,1.3,2012.01,2.1190743,1.1267318,"VG-PSH-1","Dipterocarpus_cornutus","2012",0.645411111111111,1074.52068849768,537.26034424884
"4","Dipterocarpaceae","Shorea","lepidota",40.1,1.3,2012.01,3.211827,3.5670953,"VG-PSH-1","Shorea_lepidota","2012",0.571128712871287,1446.86027622829,723.430138114145
"5","Fagaceae","Quercus","argentata",18.9,1.3,2012.01,2.2356927,4.5838494,"VG-PSH-1","Quercus_argentata","2012",0.700736842105263,253.010335249089,126.505167624544
"6","Dipterocarpaceae","Shorea","bracteolata",18.3,1.3,2012.01,0.4553228,8.688077,"VG-PSH-1","Shorea_bracteolata","2012",0.571128712871287,189.390859831252,94.6954299156259
"7","Anacardiaceae","Parishia","insignis",37.7,2.8,2012.01,9.743353,7.342143,"VG-PSH-1","Parishia_insignis","2012",0.53,1148.29478221184,574.147391105919
"8","Annonaceae","Alphonsea","maingayi",10.9,1.3,2012.01,10.569185,8.558758,"VG-PSH-1","Alphonsea_maingayi","2012",0.738,61.9550043373079,30.977502168654
"9","Burseraceae","Canarium","littorale",16.6,1.3,2012.01,11.684322,5.698825,"VG-PSH-1","Canarium_littorale","2012",0.482408602150538,123.636356394603,61.8181781973014
"10","Fagaceae","Lithocarpus","curtisii",28.8,1.3,2012.01,11.234925,5.4796395,"VG-PSH-1","Lithocarpus_curtisii","2012",0.668292307692308,725.782185649852,362.891092824926
"11","Anacardiaceae","Pentaspadon","motleyi",34.4,1.9,2012.01,12.150155,5.4095974,"VG-PSH-1","Pentaspadon_motleyi","2012",0.5725,982.087378069437,491.043689034719
"12","Dipterocarpaceae","Shorea","bracteolata",12.9,1.3,2012.01,13.333793,2.1118653,"VG-PSH-1","Shorea_bracteolata","2012",0.571128712871287,75.0033040611893,37.5016520305947
"13","Burseraceae","Dacryodes","rugosa",24.2,1.3,2012.01,33.590347,2.396345,"VG-PSH-1","Dacryodes_rugosa","2012",0.563279661016949,389.122735773098,194.561367886549
"14","Myristicaceae","Knema","conferta",14.9,1.3,2012.01,17.21072,-5.9816313,"VG-PSH-1","Knema_conferta","2012",0.533315789473684,102.668466701815,51.3342333509077
"15","Sterculiaceae","Scaphium","macropodum",19.5,1.3,2012.01,16.755322,-9.9860935,"VG-PSH-1","Scaphium_macropodum","2012",0.50375,197.499680925472,98.7498404627361
"16","Dipterocarpaceae","Shorea","maxwelliana",25.5,1.3,2012.01,16.433065,-11.666918,"VG-PSH-1","Shorea_maxwelliana","2012",0.571128712871287,452.232784203427,226.116392101714
"17","Dipterocarpaceae","Dipterocarpus","cornutus",57.2,1.3,2012.01,16.738209,-14.1283655,"VG-PSH-1","Dipterocarpus_cornutus","2012",0.645411111111111,3955.04134718136,1977.52067359068
"18","Dipterocarpaceae","Dipterocarpus","cornutus",24,2.04,2012.01,10.451173,-2.2045205,"VG-PSH-1","Dipterocarpus_cornutus","2012",0.645411111111111,436.300603756283,218.150301878142
"19","Dipterocarpaceae","Dipterocarpus","costulatus",37.8,1.3,2012.01,13.879246,-2.7251353,"VG-PSH-1","Dipterocarpus_costulatus","2012",0.645411111111111,1407.78354826794,703.891774133971
"21","Burseraceae","Canarium","littorale",14.6,1.3,2012.01,7.737049,13.507845,"VG-PSH-1","Canarium_littorale","2012",0.482408602150538,87.9923552065747,43.9961776032874
"22","Lecythidaceae","Barringtonia","macrostachya",10.2,1.3,2012.01,7.188569,17.240566,"VG-PSH-1","Barringtonia_macrostachya","2012",0.487052631578947,34.2807214948773,17.1403607474386
"23","Guttiferae","Calophyllum","macrocarpum",16.5,1.3,2012.01,1.1257731,14.2084,"VG-PSH-1","Calophyllum_macrocarpum","2012",0.575632911392405,145.188932729562,72.5944663647811
"25","Fagaceae","Quercus","argentata",16.8,1.3,2012.01,3.212028,24.587252,"VG-PSH-1","Quercus_argentata","2012",0.700736842105263,185.372456043603,92.6862280218015
"26","Fabaceae","Adenanthera","malayana",14.2,1.3,2012.01,4.95154,23.731253,"VG-PSH-1","Adenanthera_malayana","2012",0.706384615384615,119.693310114127,59.8466550570633
"27","Dipterocarpaceae","Shorea","ochrophloia",12.8,1.3,2012.01,7.0309033,20.988129,"VG-PSH-1","Shorea_ochrophloia","2012",0.571128712871287,73.4692397286655,36.7346198643327
"28","Burseraceae","Dacryodes","rugosa",15.1,1.3,2012.01,3.3809462,27.250462,"VG-PSH-1","Dacryodes_rugosa","2012",0.563279661016949,112.338159477681,56.1690797388404
"29","Dipterocarpaceae","Shorea","maxwelliana",10,1.3,2012.01,4.6477685,28.74118,"VG-PSH-1","Shorea_maxwelliana","2012",0.571128712871287,38.1397940310489,19.0698970155245
"30","Fagaceae","Castanopsis","megacarpa",31.1,1.3,2012.01,12.543663,11.113884,"VG-PSH-1","Castanopsis_megacarpa","2012",0.549782608695652,728.050485128867,364.025242564433
"31","Dipterocarpaceae","Shorea","macroptera",33.2,1.3,2012.01,10.171851,16.02917,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,894.585032106851,447.292516053426
"32","Lecythidaceae","Barringtonia","macrostachya",11.9,1.3,2012.01,11.267339,17.822702,"VG-PSH-1","Barringtonia_macrostachya","2012",0.487052631578947,51.6239528887528,25.8119764443764
"33","Fagaceae","Quercus","argentata",16.4,1.3,2012.01,12.694411,17.905155,"VG-PSH-1","Quercus_argentata","2012",0.700736842105263,173.922769793731,86.9613848968657
"34","Dipterocarpaceae","Dipterocarpus","sublamellatus",42.2,1.3,2012.01,17.320763,17.906752,"VG-PSH-1","Dipterocarpus_sublamellatus","2012",0.645411111111111,1859.68824150632,929.84412075316
"35","Lauraceae","Cryptocarya","rugulosa",14,1.3,2012.01,16.532753,17.29109,"VG-PSH-1","Cryptocarya_rugulosa","2012",0.578344827586207,94.3780076413976,47.1890038206988
"36","Myrtaceae","Syzygium","duthieanum",10.3,1.3,2012.01,16.726408,16.489502,"VG-PSH-1","Syzygium_duthieanum","2012",0.649078431372549,46.8835197640036,23.4417598820018
"37","Fabaceae","Intsia","palembanica",14.2,1.3,2012.01,19.171288,13.250686,"VG-PSH-1","Intsia_palembanica","2012",0.694823529411765,117.73434240947,58.8671712047351
"38","Fagaceae","Castanopsis","megacarpa",10.2,1.3,2012.01,18.367706,30.742807,"VG-PSH-1","Castanopsis_megacarpa","2012",0.549782608695652,38.6959093729233,19.3479546864617
"39","Fagaceae","Quercus","gemelliflora",13.2,1.3,2012.01,14.326835,35.40596,"VG-PSH-1","Quercus_gemelliflora","2012",0.700736842105263,97.8163680721059,48.908184036053
"40","Fagaceae","Lithocarpus","curtisii",17.3,1.3,2012.01,11.140536,32.82575,"VG-PSH-1","Lithocarpus_curtisii","2012",0.668292307692308,191.044208995669,95.5221044978346
"41","Fabaceae","Cynometra","malaccensis",26.1,1.3,2012.01,9.941453,35.780106,"VG-PSH-1","Cynometra_malaccensis","2012",0.802814814814815,675.359393274965,337.679696637483
"42","Dipterocarpaceae","Shorea","maxwelliana",11.2,1.3,2012.01,9.694298,34.05,"VG-PSH-1","Shorea_maxwelliana","2012",0.571128712871287,51.5315117001871,25.7657558500936
"44","Clusiaceae","Garcinia","rostrata",11.1,1.3,2012.01,4.4602485,31.953499,"VG-PSH-1","Garcinia_rostrata","2012",0.734594594594595,64.7203539928098,32.3601769964049
"45","Anacardiaceae","Pentaspadon","motleyi",16.8,1.3,2012.01,1.6686918,34.864296,"VG-PSH-1","Pentaspadon_motleyi","2012",0.5725,151.44876750896,75.7243837544799
"46","Fagaceae","Castanopsis","inermis",23.8,1.3,2012.01,3.252691,36.74731,"VG-PSH-1","Castanopsis_inermis","2012",0.549782608695652,363.617479366879,181.80873968344
"47","Dipterocarpaceae","Shorea","macroptera",22.2,1.3,2012.01,2.6615572,37.429764,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,314.833565628855,157.416782814427
"48","Dipterocarpaceae","Shorea","macroptera",14.4,1.3,2012.01,2.1297953,38.5087,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,100.432871627965,50.2164358139826
"49","Dipterocarpaceae","Shorea","macroptera",15.6,1.3,2012.01,8.6987705,37.004772,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,124.17292531076,62.0864626553802
"50","Fabaceae","Archidendron","bubalinum",13.8,1.3,2012.01,9.961947,39.12844,"VG-PSH-1","Archidendron_bubalinum","2012",0.413,64.871114489389,32.4355572446945
"51","Dipterocarpaceae","Shorea","macroptera",14.3,1.3,2012.01,7.6578183,40.80487,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,98.593389423077,49.2966947115385
"52","Myrtaceae","Syzygium","chloranthum",21.7,1.3,2012.01,5.546568,41.695755,"VG-PSH-1","Syzygium_chloranthum","2012",0.649078431372549,337.053844335055,168.526922167527
"53","Dipterocarpaceae","Shorea","macroptera",11.8,1.3,2012.01,3.9400537,43.07831,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,59.1935324019475,29.5967662009737
"56","Dipterocarpaceae","Shorea","maxwelliana",11.3,1.3,2012.01,0.7466872,44.234673,"VG-PSH-1","Shorea_maxwelliana","2012",0.571128712871287,52.7626843638146,26.3813421819073
"57","Dipterocarpaceae","Shorea","macroptera",12.2,1.3,2012.01,1.7048758,48.02081,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,64.6741044698585,32.3370522349292
"58","Fagaceae","Castanopsis","megacarpa",44.9,2,2012.01,4.8269343,44.50119,"VG-PSH-1","Castanopsis_megacarpa","2012",0.549782608695652,1850.94955504254,925.474777521271
"60","Dipterocarpaceae","Shorea","ovalis",24,1.3,2012.01,15.828192,33.056946,"VG-PSH-1","Shorea_ovalis","2012",0.571128712871287,386.085392641146,193.042696320573
"61","Fagaceae","Quercus","argentata",12.7,1.3,2012.01,14.790609,37.230118,"VG-PSH-1","Quercus_argentata","2012",0.700736842105263,88.2837638138424,44.1418819069212
"62","Annonaceae","Xylopia","magna",12.6,1.3,2012.01,17.339417,31.297626,"VG-PSH-1","Xylopia_magna","2012",0.593959183673469,73.2765354093894,36.6382677046947
"63","Dipterocarpaceae","Neobalanocarpus","heimii",11.5,1.3,2012.01,17.072744,28.25942,"VG-PSH-1","Neobalanocarpus_heimii","2012",0.76,73.5606395489918,36.7803197744959
"64","Flacourtiaceae","Ryparosa","kunstleri",15.8,1.3,2012.01,20.078535,35.500687,"VG-PSH-1","Ryparosa_kunstleri","2012",0.584444444444444,131.428817037902,65.7144085189511
"65","Dipterocarpaceae","Hopea","dryobalanoides",11.6,1.3,2012.01,12.296442,37.496964,"VG-PSH-1","Hopea_dryobalanoides","2012",0.708860465116279,70.2070436040057,35.1035218020029
"66","Dipterocarpaceae","Hopea","dryobalanoides",17.5,1.3,2012.01,11.530653,38.506626,"VG-PSH-1","Hopea_dryobalanoides","2012",0.708860465116279,208.891410751082,104.445705375541
"67","Lecythidaceae","Barringtonia","macrostachya",13.5,1.3,2012.01,6.6419735,50.85811,"VG-PSH-1","Barringtonia_macrostachya","2012",0.487052631578947,72.1675918466743,36.0837959233371
"68","Fagaceae","Castanopsis","megacarpa",22,1.3,2012.01,3.0911984,53.057056,"VG-PSH-1","Castanopsis_megacarpa","2012",0.549782608695652,295.960504325875,147.980252162938
"69","Fagaceae","Quercus","argentata",23.6,1.3,2012.01,5.4183354,54.38915,"VG-PSH-1","Quercus_argentata","2012",0.700736842105263,453.345430761583,226.672715380791
"70","Thymelaeaceae","Aquilaria","malaccensis",10.7,1.3,2012.01,8.004603,53.518,"VG-PSH-1","Aquilaria_malaccensis","2012",0.347285714285714,27.7553733479921,13.8776866739961
"71","Dipterocarpaceae","Dipterocarpus","cornutus",28.1,1.3,2012.01,3.8567257,55.403732,"VG-PSH-1","Dipterocarpus_cornutus","2012",0.645411111111111,657.670570809947,328.835285404973
"72","Euphorbiaceae","Aporosa","nervosa",12.1,1.3,2012.01,4.5152793,55.32429,"VG-PSH-1","Aporosa_nervosa","2012",0.37,40.9924496612759,20.496224830638
"73","Dipterocarpaceae","Shorea","macroptera",19.2,1.3,2012.01,0.61236167,55.642822,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,214.953988131176,107.476994065588
"74","Fagaceae","Castanopsis","schefferiana",11.3,1.3,2012.01,4.2877903,56.88474,"VG-PSH-1","Castanopsis_schefferiana","2012",0.549782608695652,50.7906634661891,25.3953317330945
"75","Euphorbiaceae","Aporosa","microstachya",18.4,1.3,2012.01,0.8029747,58.278015,"VG-PSH-1","Aporosa_microstachya","2012",0.37,124.4721914833,62.23609574165
"76","Rubiaceae","Urophyllum","glabrum",12.2,1.3,2012.01,0.35355338,60.353554,"VG-PSH-1","Urophyllum_glabrum","2012",0.48,54.3547705550714,27.1773852775357
"77","Sterculiaceae","Scaphium","linearicum",23.5,1.3,2012.01,2.6870058,62.687004,"VG-PSH-1","Scaphium_linearicum","2012",0.50375,322.305515757694,161.152757878847
"79","Dipterocarpaceae","Shorea","macroptera",12.4,1.3,2012.01,7.987387,62.90717,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,67.5284867701725,33.7642433850862
"80","Burseraceae","Dacryodes","costata",10.2,1.3,2012.01,11.34991,54.594822,"VG-PSH-1","Dacryodes_costata","2012",0.563279661016949,39.6458861549565,19.8229430774783
"81","Dipterocarpaceae","Shorea","macroptera",11.1,1.3,2012.01,10.942358,54.117897,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,50.3184378764547,25.1592189382273
"82","Dipterocarpaceae","Dipterocarpus","cornutus",42.8,1.3,2012.01,10.793022,50.126724,"VG-PSH-1","Dipterocarpus_cornutus","2012",0.645411111111111,1926.90937561586,963.454687807928
"83","Flacourtiaceae","Homalium","longifolium",19.3,1.3,2012.01,12.365798,50.22867,"VG-PSH-1","Homalium_longifolium","2012",0.707814814814815,270.069811864992,135.034905932496
"84","Dipterocarpaceae","Shorea","parviflora",34.5,1.3,2012.01,12.946577,50.291798,"VG-PSH-1","Shorea_parviflora","2012",0.571128712871287,987.034695243149,493.517347621574
"85","Dipterocarpaceae","Shorea","parviflora",21.5,1.3,2012.01,14.715407,55.720623,"VG-PSH-1","Shorea_parviflora","2012",0.571128712871287,289.456660665635,144.728330332817
"86","Dipterocarpaceae","Shorea","macroptera",14.6,1.3,2012.01,18.157724,56.676445,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,104.175092126491,52.0875460632456
"87","Dipterocarpaceae","Neobalanocarpus","heimii",17.5,1.3,2012.01,17.429764,57.338444,"VG-PSH-1","Neobalanocarpus_heimii","2012",0.76,223.961526962546,111.980763481273
"88","Burseraceae","Dacryodes","laxa",15.2,1.3,2012.01,16.315447,53.35289,"VG-PSH-1","Dacryodes_laxa","2012",0.563279661016949,114.320808802586,57.1604044012928
"89","Sapotaceae","Palaquium","stellatum",12.2,1.3,2012.01,18.610815,52.121536,"VG-PSH-1","Palaquium_stellatum","2012",0.579753246753247,65.65073897048,32.82536948524
"90","Apocynaceae","Kibatalia","maingayi",12.9,1.3,2012.01,16.658209,76.41637,"VG-PSH-1","Kibatalia_maingayi","2012",0.3875,50.8883193380278,25.4441596690139
"91","Sapindaceae","Xerospermum","noronhianum",14.5,1.3,2012.01,19.235876,79.208725,"VG-PSH-1","Xerospermum_noronhianum","2012",0.77,137.912741481584,68.9563707407919
"92","Burseraceae","Dacryodes","incurvata",38.8,1.3,2012.01,19.818403,79.6436,"VG-PSH-1","Dacryodes_incurvata","2012",0.563279661016949,1312.78084384581,656.390421922903
"93","Burseraceae","Dacryodes","incurvata",15.4,1.3,2012.01,32.122036,75.587944,"VG-PSH-1","Dacryodes_incurvata","2012",0.563279661016949,118.350449999744,59.175224999872
"94","Passifloraceae","Paropsia","varecifomis",23.7,1.3,2012.01,30.528591,77.17887,"VG-PSH-1","Paropsia_varecifomis","2012",0.675,441.548448667451,220.774224333725
"95","Dipterocarpaceae","Dipterocarpus","cornutus",24.6,1.3,2012.01,21.867094,71.91273,"VG-PSH-1","Dipterocarpus_cornutus","2012",0.645411111111111,465.353797893315,232.676898946657
"96","Myristicaceae","Horsfieldia","superba",26.9,1.3,2012.01,22.958328,73.655846,"VG-PSH-1","Horsfieldia_superba","2012",0.442588235294118,402.718958625286,201.359479312643
"97","Burseraceae","Santiria","apiculata",11.5,1.3,2012.01,24.473896,73.61061,"VG-PSH-1","Santiria_apiculata","2012",0.581380952380952,56.2720456299274,28.1360228149637
"98","Dipterocarpaceae","Shorea","macroptera",31.3,1.3,2012.01,23.856726,75.40373,"VG-PSH-1","Shorea_macroptera","2012",0.571128712871287,768.903468100764,384.451734050382
"99","Fagaceae","Castanopsis","schefferiana",18,1.3,2012.01,8.886812,71.00072,"VG-PSH-1","Castanopsis_schefferiana","2012",0.549782608695652,174.528534818388,87.264267409194
"100","Ctenolophonaceae","Ctenolophon","parvifolius",16.4,1.3,2012.01,8.725089,72.39497,"VG-PSH-1","Ctenolophon_parvifolius","2012",0.780909090909091,193.821508856261,96.9107544281307
"101","Fagaceae","Lithocarpus","curtisii",26.6,1.3,2012.01,0.76071286,78.368645,"VG-PSH-1","Lithocarpus_curtisii","2012",0.668292307692308,590.628458653888,295.314229326944
"102","Dipterocarpaceae","Dipterocarpus","cornutus",20.1,1.3,2012.01,4.4946322,81.374146,"VG-PSH-1","Dipterocarpus_cornutus","2012",0.645411111111111,274.054294516513,137.027147258257
"103","Burseraceae","Canarium","littorale",27.8,1.3,2012.01,2.44042,85.48127,"VG-PSH-1","Canarium_littorale","2012",0.482408602150538,478.085351510839,239.04267575542
"104","Melastomataceae","Memecylon","oleifolium",17.6,1.3,2012.01,8.511112,82.60211,"VG-PSH-1","Memecylon_oleifolium","2012",0.7679,229.722120988089,114.861060494044
"105","Annonaceae","Polyalthia","sumatrana",11.1,1.3,2012.01,6.1064825,87.27742,"VG-PSH-1","Polyalthia_sumatrana","2012",0.566757575757576,49.9333254029459,24.966662701473
"106","Guttiferae","Mesua","ferrea",10.5,1.3,2012.01,7.700029,85.39162,"VG-PSH-1","Mesua_ferrea","2012",0.7205,54.7688257706657,27.3844128853328
"107","Guttiferae","Calophyllum","depressinervosum",21.4,1.3,2012.01,6.97857,83.25416,"VG-PSH-1","Calophyllum_depressinervosum","2012",0.575632911392405,288.191100117743,144.095550058871
"108","Sapotaceae","Payena","lucida",16.6,1.3,2012.01,8.39872,80.1466,"VG-PSH-1","Payena_lucida","2012",0.650333333333333,166.673735536331,83.3368677681657
"109","Flacourtiaceae","Homalium","longifolium",14.7,1.3,2012.01,10.541932,81.108,"VG-PSH-1","Homalium_longifolium","2012",0.707814814814815,131.465249931391,65.7326249656956
"110","Guttiferae","Mesua","racemosa",14.6,1.3,2012.01,10.82847,76.84199,"VG-PSH-1","Mesua_racemosa","2012",0.7205,131.420732639741,65.7103663198706
"111","Guttiferae","Mesua","racemosa",13.3,1.3,2012.01,15.976749,77.769875,"VG-PSH-1","Mesua_racemosa","2012",0.7205,102.610678300201,51.3053391501003
"112","Rosaceae","Prunus","grisea",23.5,1.3,2012.01,16.706009,77.236015,"VG-PSH-1","Prunus_grisea","2012",0.581868421052632,372.286653201953,186.143326600976
"113","Oxalidaceae","Sarcotheca","monophylla",22.2,1.3,2012.01,15.773626,76.32607,"VG-PSH-1","Sarcotheca_monophylla","2012",0.61,336.261285250567,168.130642625284
"114","Sterculiaceae","Scaphium","macropodum",39.9,2.5,2012.01,17.760122,75.19657,"VG-PSH-1","Scaphium_macropodum","2012",0.50375,1260.1378078089,630.068903904451
"115","Myristicaceae","Knema","tomentosa",29.8,1.3,2012.01,17.295242,74.19963,"VG-PSH-1","Knema_tomentosa","2012",0.533315789473684,632.613282428915,316.306641214458
"116","Dipterocarpaceae","Dipterocarpus","cornutus",58.2,1.3,2012.01,19.109293,73.662285,"VG-PSH-1","Dipterocarpus_cornutus","2012",0.645411111111111,4125.92213754315,2062.96106877157
"117","Dipterocarpaceae","Shorea","ovalis",23,1.3,2012.01,17.774157,71.69304,"VG-PSH-1","Shorea_ovalis","2012",0.571128712871287,345.424014553374,172.712007276687
"118","Sterculiaceae","Scaphium","macropodum",12.5,1.3,2012.01,16.238697,71.93386,"VG-PSH-1","Scaphium_macropodum","2012",0.50375,60.8461087221396,30.4230543610698
"119","Euphorbiaceae","Blumeodendron","subrotundifolium",10.9,1.3,2012.01,15.816079,71.02755,"VG-PSH-1","Blumeodendron_subrotundifolium","2012",0.57625,48.3761128040294,24.1880564020147
"120","Guttiferae","Calophyllum","wallichianum",13.7,1.3,2012.01,18.015587,69.79108,"VG-PSH-1","Calophyllum_wallichianum","2012",0.575632911392405,88.6878794206387,44.3439397103193
"121","Euphorbiaceae","Pimelodendron","griffithianum",11.3,1.3,2012.01,14.092162,91.56274,"VG-PSH-1","Pimelodendron_griffithianum","2012",0.497,45.9144384406491,22.9572192203245
"122","Anacardiaceae","Pentaspadon","motleyi",20.4,1.3,2012.01,15.074708,93.695915,"VG-PSH-1","Pentaspadon_motleyi","2012",0.5725,252.755661818115,126.377830909058
"123","Fabaceae","Adenanthera","malayana",16.4,1.3,2012.01,10.473721,94.5,"VG-PSH-1","Adenanthera_malayana","2012",0.706384615384615,175.324546199494,87.6622730997472
"124","Rubiaceae","Porterandia","anisophylla",19.4,1.3,2012.01,13.615276,96.46089,"VG-PSH-1","Porterandia_anisophylla","2012",0.55,212.731719983312,106.365859991656
"125","Dipterocarpaceae","Shorea","parviflora",16.5,1.3,2012.01,22.62904,104.9445,"VG-PSH-1","Shorea_parviflora","2012",0.571128712871287,144.052861870616,72.0264309353081
"126","Euphorbiaceae","Croton","argyratus",15,1.3,2012.01,16.901888,99.891815,"VG-PSH-1","Croton_argyratus","2012",0.514918367346939,100.900266504383,50.4501332521913
"127","Dipterocarpaceae","Shorea","parviflora",28.1,1.3,2012.01,12.755556,98.05886,"VG-PSH-1","Shorea_parviflora","2012",0.571128712871287,581.977192728164,290.988596364082
"128","Euphorbiaceae","Croton","argyratus",10.4,1.3,2012.01,1.4553819,93.15297,"VG-PSH-1","Croton_argyratus","2012",0.514918367346939,38.1594886009416,19.0797443004708
"129","Euphorbiaceae","Pimelodendron","griffithianum",11.8,1.3,2012.01,2.2923727,97.626175,"VG-PSH-1","Pimelodendron_griffithianum","2012",0.497,51.5106051241342,25.7553025620671
"130","Burseraceae","Canarium","littorale",11.1,1.3,2012.01,4.5795393,98.94273,"VG-PSH-1","Canarium_littorale","2012",0.482408602150538,42.5018857068909,21.2509428534455
"131","Fagaceae","Lithocarpus","ewyckii",33.6,1.3,2012.01,6.595979,99.76966,"VG-PSH-1","Lithocarpus_ewyckii","2012",0.668292307692308,1079.40341786199,539.701708930996
"132","Dipterocarpaceae","Shorea","leprosula",23.4,1.3,2012.01,7.815323,93.52129,"VG-PSH-1","Shorea_leprosula","2012",0.571128712871287,361.362903628368,180.681451814184
"133","Sterculiaceae","Heritiera","simplicifolia",28.8,1.3,2012.01,37.241936,99.10385,"VG-PSH-1","Heritiera_simplicifolia","2012",0.65741975308642,713.974319010316,356.987159505158
"134","Lecythidaceae","Barringtonia","pendula",19.3,1.3,2012.01,32.67543,98.21858,"VG-PSH-1","Barringtonia_pendula","2012",0.487052631578947,185.837043568083,92.9185217840416
"135","Polygalaceae","Xanthophyllum","rufum",11.8,1.3,2012.01,33.096214,97.06952,"VG-PSH-1","Xanthophyllum_rufum","2012",0.704285714285714,72.9943326421333,36.4971663210666
"136","Fabaceae","Cynometra","malaccensis",13.8,1.3,2012.01,30.76613,96.912865,"VG-PSH-1","Cynometra_malaccensis","2012",0.802814814814815,126.100464323558,63.050232161779
"137","Dipterocarpaceae","Hopea","dryobalanoides",15.3,1.3,2012.01,34.612213,94.222305,"VG-PSH-1","Hopea_dryobalanoides","2012",0.708860465116279,146.389286884771,73.1946434423856
"138","Dipterocarpaceae","Hopea","dryobalanoides",17.5,1.3,2012.01,39.01187,92.96909,"VG-PSH-1","Hopea_dryobalanoides","2012",0.708860465116279,208.891410751082,104.445705375541
"139","Dipterocarpaceae","Hopea","dryobalanoides",12.7,1.3,2012.01,39.01187,92.96909,"VG-PSH-1","Hopea_dryobalanoides","2012",0.708860465116279,89.3072350688467,44.6536175344233
"142","Dipterocarpaceae","Hopea","dryobalanoides",10.2,1.3,2012.01,36.170006,93.09051,"VG-PSH-1","Hopea_dryobalanoides","2012",0.708860465116279,49.8924481828643,24.9462240914322
"143","Dipterocarpaceae","Shorea","ovalis",20.6,1.3,2012.01,30.20796,92.070564,"VG-PSH-1","Shorea_ovalis","2012",0.571128712871287,258.70228340538,129.35114170269
"144","Rosaceae","Prunus","grisea",14.2,1.3,2012.01,29.272888,97.515335,"VG-PSH-1","Prunus_grisea","2012",0.581868421052632,98.594669036993,49.2973345184965
"145","Dipterocarpaceae","Hopea","dryobalanoides",19.6,1.3,2012.01,27.091389,97.558235,"VG-PSH-1","Hopea_dryobalanoides","2012",0.708860465116279,281.684400582149,140.842200291075
"146","Dipterocarpaceae","Hopea","dryobalanoides",10.3,1.3,2012.01,22.78626,98.64105,"VG-PSH-1","Hopea_dryobalanoides","2012",0.708860465116279,51.2016299107692,25.6008149553846
"147","Fagaceae","Lithocarpus","lucidus",18.8,1.3,2012.01,20.150068,95.70262,"VG-PSH-1","Lithocarpus_lucidus","2012",0.668292307692308,237.943985178917,118.971992589459
"148","Dipterocarpaceae","Hopea","dryobalanoides",10.3,1.3,2012.01,23.223333,93.67385,"VG-PSH-1","Hopea_dryobalanoides","2012",0.708860465116279,51.2016299107692,25.6008149553846
"150","Dipterocarpaceae","Dipterocarpus","costulatus",10.1,1.3,2012.01,27.742508,92.63496,"VG-PSH-1","Dipterocarpus_costulatus","2012",0.645411111111111,44.253909038531,22.1269545192655
"151","Anacardiaceae","Melanochyla","auriculata",19.7,1.3,2012.01,28.850233,89.232796,"VG-PSH-1","Melanochyla_auriculata","2012",0.58625,236.104810762866,118.052405381433
"152","Irvingiaceae","Irvingia","malayana",23,1.8,2012.01,29.306238,87.698235,"VG-PSH-1","Irvingia_malayana","2012",0.8034,485.903872521153,242.951936260577
"153","Sterculiaceae","Heritiera","elata",11.2,1.3,2012.01,28.944052,86.824036,"VG-PSH-1","Heritiera_elata","2012",0.65741975308642,59.3173358905208,29.6586679452604
"154","Chrysobalanaceae","Licania","splendens",11.6,1.3,2012.01,23.6155,88.87264,"VG-PSH-1","Licania_splendens","2012",0.811142857142857,80.3373086001697,40.1686543000849
"155","Lauraceae","Nothaphoebe","umbelliflora",17.2,1.3,2012.01,21.447401,89.70121,"VG-PSH-1","Nothaphoebe_umbelliflora","2012",0.443333333333333,124.808118072233,62.4040590361167
"156","Rosaceae","Prunus","grisea",14.2,1.3,2012.01,20.08028,104.5993,"VG-PSH-1","Prunus_grisea","2012",0.581868421052632,98.594669036993,49.2973345184965
"157","Flacourtiaceae","Homalium","longifolium",16.9,1.3,2012.01,20.05933,101.69897,"VG-PSH-1","Homalium_longifolium","2012",0.707814814814815,190.207102566226,95.1035512831128
"160","Fagaceae","Castanopsis","schefferiana",31.9,1.3,2012.01,21.89277,100.165596,"VG-PSH-1","Castanopsis_schefferiana","2012",0.549782608695652,777.215894532627,388.607947266313
"161","Myrtaceae","Syzygium","nigrescens",20.9,1.3,2012.01,30.89336,100.3804,"VG-PSH-1","Syzygium_nigrescens","2012",0.649078431372549,305.398034033486,152.699017016743
