"","Family","Genus","Species","Diameter","POM.Height","Sampling.Period","X1ha.Plot.X.Coordinate","X1ha.Plot.Y.Coordinate","X1ha.Plot.Number","Gen_sp","Year","density","biomass","carbon"
"1","Fabaceae","Swartzia","arborescens",29.6,1.3,2012.01,8.06,0.28,"VG-YAS-1","Swartzia_arborescens","2012",0.841516129032258,980.987928458604,490.493964229302
"2","Lecythidaceae","Eschweilera","coriacea",20.6,1.3,2012.01,4.33,4.09,"VG-YAS-1","Eschweilera_coriacea","2012",0.828119402985075,375.110506014465,187.555253007232
"3","Burseraceae","Protium","sagotianum",25.7,1.3,2012.01,3,2.59,"VG-YAS-1","Protium_sagotianum","2012",0.575724137931034,465.240962662179,232.62048133109
"4","Meliaceae","Guarea","pterorhachis",18.2,1.3,2012.01,0.81,9.92,"VG-YAS-1","Guarea_pterorhachis","2012",0.560384615384615,183.15991042225,91.5799552111248
"5","Fabaceae","Inga","heterophylla",35.9,3.5,2012.01,1.6,8.53,"VG-YAS-1","Inga_heterophylla","2012",0.579769230769231,1109.07907648356,554.539538241781
"6","Myristicaceae","Virola","elongata",14.4,1.3,2012.01,9.35,5.35,"VG-YAS-1","Virola_elongata","2012",0.473015873015873,83.1797480707285,41.5898740353642
"7","Urticaceae","Pourouma","hispida",25.1,1.3,2012.01,16.68,2.07,"VG-YAS-1","Pourouma_hispida","2012",0.38625,293.497990654613,146.748995327306
"8","Urticaceae","Cecropia","ficifolia",14.6,1.3,2012.01,15.17,0.99,"VG-YAS-1","Cecropia_ficifolia","2012",0.340379310344828,62.0859102580528,31.0429551290264
"9","Lecythidaceae","Grias","neuberthii",18.1,1.3,2012.01,11.35,2.58,"VG-YAS-1","Grias_neuberthii","2012",0.62,199.719059349046,99.8595296745232
"10","Fabaceae","Pterocarpus","rohrii",11.8,1.3,2012.01,11.91,9.02,"VG-YAS-1","Pterocarpus_rohrii","2012",0.587155172413793,60.8545638486918,30.4272819243459
"11","Urticaceae","Cecropia","sciadophylla",38.6,4.1,2012.01,14.31,6.29,"VG-YAS-1","Cecropia_sciadophylla","2012",0.340379310344828,782.964512999292,391.482256499646
"12","Fabaceae","Inga","capitata",11.5,1.3,2012.01,14.43,8.22,"VG-YAS-1","Inga_capitata","2012",0.579769230769231,56.1160465871206,28.0580232935603
"13","Lecythidaceae","Eschweilera","coriacea",25.2,1.3,2012.01,18.18,8.73,"VG-YAS-1","Eschweilera_coriacea","2012",0.828119402985075,635.814422459507,317.907211229753
"14","Lecythidaceae","Gustavia","longifolia",10.9,1.3,2012.01,13.76,12.44,"VG-YAS-1","Gustavia_longifolia","2012",0.641416666666667,53.8468460235162,26.9234230117581
"15","Arecaceae","Astrocaryum","chambira",23.3,1.3,2012.01,11.07,13.97,"VG-YAS-1","Astrocaryum_chambira","2012",0.508,317.83996444461,158.919982222305
"16","Arecaceae","Iriartea","deltoidea",19.2,1.8,2012.01,11.75,17,"VG-YAS-1","Iriartea_deltoidea","2012",0.267,100.489983321778,50.2449916608889
"17","Lecythidaceae","Eschweilera","coriacea",40.6,3.7,2012.01,13.81,18.84,"VG-YAS-1","Eschweilera_coriacea","2012",0.828119402985075,2164.61633148489,1082.30816574244
"18","Meliaceae","Guarea","silvatica",11.5,1.3,2012.01,15.62,17,"VG-YAS-1","Guarea_silvatica","2012",0.560384615384615,54.2398035540896,27.1199017770448
"20","Myristicaceae","Virola","flexuosa",10.1,1.3,2012.01,19.05,11.38,"VG-YAS-1","Virola_flexuosa","2012",0.473015873015873,32.4332833102126,16.2166416551063
"21","Moraceae","Pseudolmedia","laevis",11.9,1.3,2012.01,1.4,11.31,"VG-YAS-1","Pseudolmedia_laevis","2012",0.64444,68.3058422080105,34.1529211040052
"23","Myristicaceae","Virola","duckei",10.7,1.3,2012.01,1.67,23.09,"VG-YAS-1","Virola_duckei","2012",0.473015873015873,37.8038359052134,18.9019179526067
"24","Meliaceae","Guarea","pterorhachis",12.6,1.3,2012.01,0.19,23.88,"VG-YAS-1","Guarea_pterorhachis","2012",0.560384615384615,69.1344527382245,34.5672263691122
"25","Sapotaceae","Pouteria","trilocularis",53.4,5,2012.01,6.95,29.93,"VG-YAS-1","Pouteria_trilocularis","2012",0.714372222222222,3698.5865494633,1849.29327473165
"26","Myristicaceae","Otoba","glycycarpa",12.9,1.3,2012.01,8.47,29.9,"VG-YAS-1","Otoba_glycycarpa","2012",0.408928571428571,53.7024199465824,26.8512099732912
"27","Myristicaceae","Otoba","glycycarpa",32.7,1.3,2012.01,9.61,23.44,"VG-YAS-1","Otoba_glycycarpa","2012",0.408928571428571,616.069227080044,308.034613540022
"30","Arecaceae","Iriartea","deltoidea",18.3,1.3,2012.01,10.21,24.14,"VG-YAS-1","Iriartea_deltoidea","2012",0.267,88.5393404942335,44.2696702471168
"31","Arecaceae","Iriartea","deltoidea",14.7,1.3,2012.01,12.78,26.86,"VG-YAS-1","Iriartea_deltoidea","2012",0.267,49.5909678591073,24.7954839295536
"32","Myristicaceae","Otoba","glycycarpa",25.6,1.3,2012.01,13.07,27.48,"VG-YAS-1","Otoba_glycycarpa","2012",0.408928571428571,327.116387502874,163.558193751437
"33","Rubiaceae","Alseis","lugonis",12.7,1.3,2012.01,19.26,24.45,"VG-YAS-1","Alseis_lugonis","2012",0.643,81.0096697096073,40.5048348548037
"34","Lecythidaceae","Grias","neuberthii",19.7,1.3,2012.01,12.63,30.12,"VG-YAS-1","Grias_neuberthii","2012",0.62,249.6971985893,124.84859929465
"35","Urticaceae","Pourouma","bicolor",23.4,1.3,2012.01,12.17,33.39,"VG-YAS-1","Pourouma_bicolor","2012",0.38625,244.386980344154,122.193490172077
"37","Cannabaceae","Celtis","schippii",19,1.3,2012.01,10.73,34.36,"VG-YAS-1","Celtis_schippii","2012",0.593830508474576,217.41415248626,108.70707624313
"41","Malvaceae","Apeiba","membranacea",56.6,1.3,2012.01,18.89,37.39,"VG-YAS-1","Apeiba_membranacea","2012",0.278333333333333,1662.20993518226,831.104967591129
"42","Myristicaceae","Otoba","glycycarpa",11.8,1.3,2012.01,18.85,36.57,"VG-YAS-1","Otoba_glycycarpa","2012",0.408928571428571,42.3826120057011,21.1913060028506
"43","Moraceae","Brosimum","lactescens",46.1,2,2012.01,18.15,33.56,"VG-YAS-1","Brosimum_lactescens","2012",0.670818181818182,2412.3677569478,1206.1838784739
"46","Moraceae","Pseudolmedia","laevis",18.7,1.3,2012.01,0.9,37.25,"VG-YAS-1","Pseudolmedia_laevis","2012",0.64444,226.246735833468,113.123367916734
"47","Arecaceae","Astrocaryum","chambira",20.7,1.3,2012.01,2.21,39.93,"VG-YAS-1","Astrocaryum_chambira","2012",0.508,233.055011416909,116.527505708454
"48","Myristicaceae","Iryanthera","juruensis",14.4,1.3,2012.01,3.39,39.21,"VG-YAS-1","Iryanthera_juruensis","2012",0.597423076923077,105.05673036565,52.5283651828248
"49","Meliaceae","Guarea","pterorhachis",11.2,1.3,2012.01,7.46,37.68,"VG-YAS-1","Guarea_pterorhachis","2012",0.560384615384615,50.5620987239792,25.2810493619896
"50","Fabaceae","Inga","thibaudiana",25.6,2,2012.01,1.88,41.98,"VG-YAS-1","Inga_thibaudiana","2012",0.579769230769231,463.777856587547,231.888928293774
"51","Fabaceae","Inga","auristellae",10.6,1.3,2012.01,9.18,47.81,"VG-YAS-1","Inga_auristellae","2012",0.579769230769231,45.194540720629,22.5972703603145
"52","Moraceae","Naucleopsis","krukovii",26.3,1.3,2012.01,8.76,47.23,"VG-YAS-1","Naucleopsis_krukovii","2012",0.6505,558.199757646996,279.099878823498
"53","Malvaceae","Matisia","malacocalyx",10.8,1.3,2012.01,9,43.23,"VG-YAS-1","Matisia_malacocalyx","2012",0.484777777777778,39.7129365745284,19.8564682872642
"55","Siparunaceae","Siparuna","decipiens",12.7,1.3,2012.01,10.62,44.78,"VG-YAS-1","Siparuna_decipiens","2012",0.6562,82.6726986989803,41.3363493494902
"58","Myrtaceae","Eugenia","florida",10.4,1.3,2012.01,18.69,49.36,"VG-YAS-1","Eugenia_florida","2012",0.727726315789474,53.9302262513062,26.9651131256531
"59","Malvaceae","Sterculia","frondosa",18.5,1.3,2012.01,19.5,46.61,"VG-YAS-1","Sterculia_frondosa","2012",0.426569620253165,145.569800791759,72.7849003958796
"60","Moraceae","Pseudolmedia","laevis",14.2,1.3,2012.01,15.44,44.81,"VG-YAS-1","Pseudolmedia_laevis","2012",0.64444,109.19710748223,54.5985537411151
"61","Malvaceae","Matisia","malacocalyx",12.7,1.3,2012.01,17.37,44.11,"VG-YAS-1","Matisia_malacocalyx","2012",0.484777777777778,61.0757195339583,30.5378597669792
"62","Sapotaceae","Micropholis","venulosa",10.5,1.3,2012.01,16.83,51.61,"VG-YAS-1","Micropholis_venulosa","2012",0.649592592592593,49.3787973984993,24.6893986992496
"63","Myristicaceae","Otoba","glycycarpa",16.1,1.3,2012.01,11.85,50.95,"VG-YAS-1","Otoba_glycycarpa","2012",0.408928571428571,96.6552914230347,48.3276457115173
"64","Malvaceae","Theobroma","speciosum",18.5,4,2012.01,11.58,51.12,"VG-YAS-1","Theobroma_speciosum","2012",0.529714285714286,180.768623424738,90.3843117123688
"65","Malvaceae","Matisia","malacocalyx",20.8,1.7,2012.01,11.42,55.47,"VG-YAS-1","Matisia_malacocalyx","2012",0.484777777777778,225.236246148751,112.618123074376
"66","Sapotaceae","Pouteria","vernicosa",22.9,1.3,2012.01,11.25,56.16,"VG-YAS-1","Pouteria_vernicosa","2012",0.714372222222222,427.1591724902,213.5795862451
"67","Malvaceae","Theobroma","speciosum",16.2,1.3,2012.01,13.1,58.49,"VG-YAS-1","Theobroma_speciosum","2012",0.529714285714286,127.27375264433,63.6368763221652
"68","Meliaceae","Guarea","kunthiana",16.2,1.3,2012.01,17.65,54.61,"VG-YAS-1","Guarea_kunthiana","2012",0.560384615384615,134.642872294781,67.3214361473905
"69","Lauraceae","Beilschmiedia","pendula",44.7,1.8,2012.01,17.32,54.28,"VG-YAS-1","Beilschmiedia_pendula","2012",0.573984848484848,1910.95456994423,955.477284972113
"70","Malvaceae","Matisia","malacocalyx",10.4,1.3,2012.01,8.27,51.11,"VG-YAS-1","Matisia_malacocalyx","2012",0.484777777777778,35.9258345753218,17.9629172876609
"71","Siparunaceae","Siparuna","decipiens",17.2,2.4,2012.01,3.69,52.48,"VG-YAS-1","Siparuna_decipiens","2012",0.6562,184.734782884961,92.3673914424806
"72","Fabaceae","Brownea","grandiceps",12.4,1.3,2012.01,3.02,50.91,"VG-YAS-1","Brownea_grandiceps","2012",1.21,143.066645312093,71.5333226560466
"74","Malvaceae","Matisia","malacocalyx",20.5,0.8,2012.01,7.26,53.92,"VG-YAS-1","Matisia_malacocalyx","2012",0.484777777777778,216.796674820927,108.398337410464
"75","Myristicaceae","Virola","dixonii",10.6,1.3,2012.01,5.45,61.81,"VG-YAS-1","Virola_dixonii","2012",0.473015873015873,36.8728349142572,18.4364174571286
"76","Lecythidaceae","Eschweilera","coriacea",24.5,1.3,2012.01,0.38,62.27,"VG-YAS-1","Eschweilera_coriacea","2012",0.828119402985075,590.776971326356,295.388485663178
"77","Rubiaceae","Borojoa","claviflora",10.5,1.3,2012.01,0.42,62.55,"VG-YAS-1","Borojoa_claviflora","2012",0.52,39.5278131863236,19.7639065931618
"79","Simaroubaceae","Simaba","polyphylla",14.6,1.3,2012.01,4.46,67.35,"VG-YAS-1","Simaba_polyphylla","2012",0.419333333333333,76.4872920012928,38.2436460006464
"80","Burseraceae","Crepidospermum","rhoifolium",14.1,1.3,2012.01,4.74,67.42,"VG-YAS-1","Crepidospermum_rhoifolium","2012",0.5785,96.2030834196946,48.1015417098473
"81","Malvaceae","Sterculia","frondosa",36.8,4,2012.01,4.96,68.26,"VG-YAS-1","Sterculia_frondosa","2012",0.426569620253165,869.136856361843,434.568428180921
"82","Salicaceae","Casearia","javitensis",16.1,1.3,2012.01,7.7,68.48,"VG-YAS-1","Casearia_javitensis","2012",0.627217391304348,148.250535613911,74.1252678069557
"84","Lecythidaceae","Eschweilera","coriacea",13.5,1.3,2012.01,7.9,67.29,"VG-YAS-1","Eschweilera_coriacea","2012",0.828119402985075,122.704158031536,61.3520790157678
"86","Achariaceae","Lindackeria","paludosa",20.3,1.3,2012.01,11.17,61.82,"VG-YAS-1","Lindackeria_paludosa","2012",0.56,244.062180482587,122.031090241293
"87","Arecaceae","Oenocarpus","bataua",21.8,1.3,2012.01,12.89,66.15,"VG-YAS-1","Oenocarpus_bataua","2012",0.6815,358.184164085978,179.092082042989
"89","Euphorbiaceae","Hevea","guianensis",21.9,1.3,2012.01,12.09,66.91,"VG-YAS-1","Hevea_guianensis","2012",0.504136363636364,268.16495509765,134.082477548825
"90","Moraceae","Sorocea","steinbachii",10.5,1.3,2012.01,12.07,67.13,"VG-YAS-1","Sorocea_steinbachii","2012",0.608333333333333,46.2424737596414,23.1212368798207
"91","Euphorbiaceae","Conceveiba","rhytidocarpa",10.3,1.3,2012.01,12.77,67.4,"VG-YAS-1","Conceveiba_rhytidocarpa","2012",0.478166666666667,34.5384090482697,17.2692045241349
"92","Euphorbiaceae","Glycydendron","amazonicum",25.2,1.3,2012.01,13.88,67.34,"VG-YAS-1","Glycydendron_amazonicum","2012",0.68075,522.666980786961,261.33349039348
"93","Malvaceae","Matisia","bracteolosa",14.8,1.3,2012.01,17.7,65.09,"VG-YAS-1","Matisia_bracteolosa","2012",0.484777777777778,91.6729840111394,45.8364920055697
"94","Fabaceae","Brownea","grandiceps",15.7,1.3,2012.01,18.24,64.69,"VG-YAS-1","Brownea_grandiceps","2012",1.21,267.56499169751,133.782495848755
"95","Moraceae","Sorocea","steinbachii",16.9,1.3,2012.01,14.53,77.55,"VG-YAS-1","Sorocea_steinbachii","2012",0.608333333333333,163.47400238869,81.737001194345
"96","Moraceae","Pseudolmedia","laevis",10,0.9,2012.01,15.43,76.97,"VG-YAS-1","Pseudolmedia_laevis","2012",0.64444,43.0354984987568,21.5177492493784
"99","Violaceae","Leonia","glycycarpa",12.9,1.3,2012.01,18.96,71.74,"VG-YAS-1","Leonia_glycycarpa","2012",0.616666666666667,80.9835619572916,40.4917809786458
"101","Lecythidaceae","Eschweilera","coriacea",22.2,1.3,2012.01,2.12,71.82,"VG-YAS-1","Eschweilera_coriacea","2012",0.828119402985075,456.499171784744,228.249585892372
"103","Myristicaceae","Iryanthera","juruensis",14.3,1.3,2012.01,1.73,79.31,"VG-YAS-1","Iryanthera_juruensis","2012",0.597423076923077,103.132559694445,51.5662798472227
"105","Fabaceae","Inga","auristellae",13.5,1.3,2012.01,7.2,81.39,"VG-YAS-1","Inga_auristellae","2012",0.579769230769231,85.9056013633963,42.9528006816981
"107","Fabaceae","Inga","auristellae",12.3,1.3,2012.01,2.01,82.25,"VG-YAS-1","Inga_auristellae","2012",0.579769230769231,67.091599190221,33.5457995951105
"108","Fabaceae","Macrolobium","angustifolium",19,1.3,2012.01,2.18,88.69,"VG-YAS-1","Macrolobium_angustifolium","2012",0.6025,220.588240253035,110.294120126518
"109","Arecaceae","Oenocarpus","bataua",29.8,1.3,2012.01,8.63,89.6,"VG-YAS-1","Oenocarpus_bataua","2012",0.6815,808.387751656055,404.193875828028
"111","Sapotaceae","Micropholis","guyanensis",10.3,1.3,2012.01,8.6,86.72,"VG-YAS-1","Micropholis_guyanensis","2012",0.649592592592593,46.9206580920648,23.4603290460324
"114","Chrysobalanaceae","Licania","urceolaris",10.3,1.3,2012.01,18.34,80.49,"VG-YAS-1","Licania_urceolaris","2012",0.811142857142857,58.5895792190636,29.2947896095318
"115","Moraceae","Pseudolmedia","laevis",22.2,1.3,2012.01,15.23,83.76,"VG-YAS-1","Pseudolmedia_laevis","2012",0.64444,355.246266667009,177.623133333505
"116","Lecythidaceae","Eschweilera","coriacea",10.2,0.9,2012.01,18.69,85.57,"VG-YAS-1","Eschweilera_coriacea","2012",0.828119402985075,58.286371487624,29.143185743812
"118","Moraceae","Pseudolmedia","laevis",12.9,1.3,2012.01,18.92,83.74,"VG-YAS-1","Pseudolmedia_laevis","2012",0.64444,84.6308864882546,42.3154432441273
"120","Annonaceae","Guatteria","asplundiana",11.3,1.3,2012.01,11.43,94.48,"VG-YAS-1","Guatteria_asplundiana","2012",0.562571428571429,51.9721352627985,25.9860676313993
"121","Fabaceae","Brownea","grandiceps",15.1,1.3,2012.01,12.54,97.38,"VG-YAS-1","Brownea_grandiceps","2012",1.21,241.317381711575,120.658690855788
"122","Siparunaceae","Siparuna","decipiens",10.8,1.3,2012.01,13.18,98.16,"VG-YAS-1","Siparuna_decipiens","2012",0.6562,53.7558241626976,26.8779120813488
"124","Lecythidaceae","Eschweilera","rufifolia",20,1.3,2012.01,17.7,98.39,"VG-YAS-1","Eschweilera_rufifolia","2012",0.828119402985075,347.050939573962,173.525469786981
"125","Moraceae","Pseudolmedia","laevis",11.2,1.3,2012.01,18.38,98.52,"VG-YAS-1","Pseudolmedia_laevis","2012",0.64444,58.1462053152855,29.0731026576427
"126","Fabaceae","Inga","alba",10.8,1.3,2012.01,7.37,91.51,"VG-YAS-1","Inga_alba","2012",0.579769230769231,47.4946248463475,23.7473124231737
"127","Siparunaceae","Siparuna","decipiens",15,1.3,2012.01,3.1,90.89,"VG-YAS-1","Siparuna_decipiens","2012",0.6562,128.584954584781,64.2924772923906
"128","Arecaceae","Oenocarpus","bataua",25.2,1.3,2012.01,1.32,91.36,"VG-YAS-1","Oenocarpus_bataua","2012",0.6815,523.242816608614,261.621408304307
"130","Annonaceae","Guatteria","brevicuspis",11.7,1.3,2012.01,3.32,96.63,"VG-YAS-1","Guatteria_brevicuspis","2012",0.562571428571429,57.003289348909,28.5016446744545
"131","Annonaceae","Guatteria","recurvisepala",51.2,1.3,2012.01,1.44,99.25,"VG-YAS-1","Guatteria_recurvisepala","2012",0.562571428571429,2625.58849350775,1312.79424675387
"132","Melastomataceae","Miconia","ampla",20.7,1.3,2012.01,2.1,99.79,"VG-YAS-1","Miconia_ampla","2012",0.622769230769231,285.70765784847,142.853828924235
"134","Meliaceae","Trichilia","septentrionalis",21.1,1.3,2012.01,8.89,93.24,"VG-YAS-1","Trichilia_septentrionalis","2012",0.63409756097561,305.90815127981,152.954075639905
"135","Lecythidaceae","Eschweilera","coriacea",13.3,1.3,2012.01,9.17,92.54,"VG-YAS-1","Eschweilera_coriacea","2012",0.828119402985075,117.93739577218,58.96869788609
"136","Malvaceae","Matisia","malacocalyx",11.2,1.3,2012.01,23.69,1,"VG-YAS-1","Matisia_malacocalyx","2012",0.484777777777778,43.7402833451594,21.8701416725797
"137","Sapotaceae","Pouteria","torta subsp. tuberculata",22.8,3.7,2012.01,20.11,2.28,"VG-YAS-1","Pouteria_torta subsp. tuberculata","2012",0.714372222222222,422.292878810919,211.14643940546
"138","Dichapetalaceae","Tapura","juruana",20.5,1.3,2012.01,22.01,4.76,"VG-YAS-1","Tapura_juruana","2012",0.66025,295.269319494534,147.634659747267
"139","Fabaceae","Pterocarpus","rohrii",10,1.3,2012.01,21.28,6.78,"VG-YAS-1","Pterocarpus_rohrii","2012",0.587155172413793,39.21003590862,19.60501795431
"140","Lecythidaceae","Grias","neuberthii",13.3,1.3,2012.01,22.21,7.94,"VG-YAS-1","Grias_neuberthii","2012",0.62,88.2978772326501,44.148938616325
"142","Arecaceae","Iriartea","deltoidea",19.3,1.3,2012.01,27.99,7.61,"VG-YAS-1","Iriartea_deltoidea","2012",0.267,101.875007782676,50.9375038913381
"143","Dichapetalaceae","Tapura","juruana",28.5,1.3,2012.01,29.94,2.14,"VG-YAS-1","Tapura_juruana","2012",0.66025,697.876693995363,348.938346997681
"144","Annonaceae","Guatteria","multivenia",11,1.3,2012.01,36.84,1.81,"VG-YAS-1","Guatteria_multivenia","2012",0.562571428571429,48.3873409724623,24.1936704862311
"145","Malvaceae","Sterculia","colombiana",17.2,1.3,2012.01,35.55,1.42,"VG-YAS-1","Sterculia_colombiana","2012",0.426569620253165,120.088762850943,60.0443814254715
"146","Fabaceae","Inga","acreana",21.7,1.3,2012.01,32.68,1.48,"VG-YAS-1","Inga_acreana","2012",0.579769230769231,301.062920307987,150.531460153993
"148","Fabaceae","Brownea","grandiceps",10.2,1.3,2012.01,39.89,3.27,"VG-YAS-1","Brownea_grandiceps","2012",1.21,85.1646625423848,42.5823312711924
"149","Lauraceae","Cryptocarya","aschersoniana",14.7,1.3,2012.01,36.6,11.84,"VG-YAS-1","Cryptocarya_aschersoniana","2012",0.578344827586207,107.418276240856,53.709138120428
"150","Arecaceae","Iriartea","deltoidea",17,1.3,2012.01,34.09,17.5,"VG-YAS-1","Iriartea_deltoidea","2012",0.267,72.8775903322056,36.4387951661028
"151","Myristicaceae","Otoba","glycycarpa",45.6,1.3,2012.01,34.27,18.37,"VG-YAS-1","Otoba_glycycarpa","2012",0.408928571428571,1431.05035868364,715.525179341822
"152","Moraceae","Helicostylis","tomentosa",10.4,1.3,2012.01,36.13,17.39,"VG-YAS-1","Helicostylis_tomentosa","2012",0.643,47.6513418948859,23.8256709474429
"154","Violaceae","Leonia","glycycarpa",12.1,1.3,2012.01,39.81,19.18,"VG-YAS-1","Leonia_glycycarpa","2012",0.616666666666667,68.3207494354599,34.1603747177299
"155","Arecaceae","Euterpe","precatoria",13.5,1.3,2012.01,39.05,17.9,"VG-YAS-1","Euterpe_precatoria","2012",0.387666666666667,57.4413686706996,28.7206843353498
"156","Chrysobalanaceae","Hirtella","excelsa",37.3,1.3,2012.01,27.72,10.69,"VG-YAS-1","Hirtella_excelsa","2012",0.782736842105263,1650.52261383842,825.261306919211
"157","Siparunaceae","Siparuna","cuspidata",18.5,1.3,2012.01,27.59,11.15,"VG-YAS-1","Siparuna_cuspidata","2012",0.6562,223.932738629771,111.966369314885
"161","Malvaceae","Matisia","malacocalyx",23.1,1.3,2012.01,26.91,19,"VG-YAS-1","Matisia_malacocalyx","2012",0.484777777777778,296.546063255792,148.273031627896
"162","Burseraceae","Tetragastris","panamensis",13.7,1.3,2012.01,27.59,18.44,"VG-YAS-1","Tetragastris_panamensis","2012",0.7103,109.436065078524,54.7180325392622
"163","Moraceae","Brosimum","guianense",32.5,3.5,2012.01,24.51,20.81,"VG-YAS-1","Brosimum_guianense","2012",0.670818181818182,994.826196559729,497.413098279864
"164","Fabaceae","Pterocarpus","rohrii",11.6,1.3,2012.01,20.71,23.26,"VG-YAS-1","Pterocarpus_rohrii","2012",0.587155172413793,58.1530933386314,29.0765466693157
"165","Lecythidaceae","Eschweilera","coriacea",13.2,1.3,2012.01,20.85,27.2,"VG-YAS-1","Eschweilera_coriacea","2012",0.828119402985075,115.597792869969,57.7988964349847
"166","Malvaceae","Matisia","malacocalyx",13,1.3,2012.01,23.62,26.52,"VG-YAS-1","Matisia_malacocalyx","2012",0.484777777777778,64.9821691102629,32.4910845551314
"167","Myristicaceae","Otoba","glycycarpa",29.6,1.3,2012.01,29.28,28,"VG-YAS-1","Otoba_glycycarpa","2012",0.408928571428571,476.703866192769,238.351933096384
"168","Lecythidaceae","Eschweilera","coriacea",28.9,1.3,2012.01,28.21,26.32,"VG-YAS-1","Eschweilera_coriacea","2012",0.828119402985075,907.459314618256,453.729657309128
"170","Burseraceae","Protium","sagotianum",12.1,1.3,2012.01,32.75,24.93,"VG-YAS-1","Protium_sagotianum","2012",0.575724137931034,63.7847101159984,31.8923550579992
"172","Lauraceae","Beilschmiedia","pendula",14.3,1.3,2012.01,38.88,26.51,"VG-YAS-1","Beilschmiedia_pendula","2012",0.573984848484848,99.0864413121639,49.5432206560819
"173","Siparunaceae","Siparuna","decipiens",10.4,1.3,2012.01,38.76,23.97,"VG-YAS-1","Siparuna_decipiens","2012",0.6562,48.6295653987933,24.3147826993967
"174","Lauraceae","Nectandra","viburnoides",15.7,2.3,2012.01,37.07,30.81,"VG-YAS-1","Nectandra_viburnoides","2012",0.575268292682927,127.207980128552,63.6039900642761
"176","Lecythidaceae","Grias","neuberthii",13.6,1.3,2012.01,33.69,32.86,"VG-YAS-1","Grias_neuberthii","2012",0.62,93.6840473520801,46.84202367604
"177","Myristicaceae","Otoba","glycycarpa",21.5,1.3,2012.01,31.33,31.46,"VG-YAS-1","Otoba_glycycarpa","2012",0.408928571428571,207.251178357686,103.625589178843
"178","Myristicaceae","Virola","pavonis",29.4,1.3,2012.01,34.72,35.22,"VG-YAS-1","Virola_pavonis","2012",0.473015873015873,541.838619486306,270.919309743153
"179","Arecaceae","Oenocarpus","bataua",18.8,1.3,2012.01,37.45,37.12,"VG-YAS-1","Oenocarpus_bataua","2012",0.6815,242.646554558417,121.323277279209
"181","Sapindaceae","Melicoccus","novogranatensis",11.9,1.3,2012.01,27.39,30.11,"VG-YAS-1","Melicoccus_novogranatensis","2012",0.98,103.872703997037,51.9363519985183
"182","Rubiaceae","Duroia","hirsuta",10.6,1.3,2012.01,26,32.83,"VG-YAS-1","Duroia_hirsuta","2012",0.772,60.1794362043562,30.0897181021781
"183","Myristicaceae","Otoba","glycycarpa",13.8,1.3,2012.01,25.29,34.69,"VG-YAS-1","Otoba_glycycarpa","2012",0.408928571428571,64.2316033296008,32.1158016648004
"184","Malvaceae","Theobroma","speciosum",17.9,1.3,2012.01,24.17,33.41,"VG-YAS-1","Theobroma_speciosum","2012",0.529714285714286,165.702239597018,82.8511197985092
"185","Salicaceae","Tetrathylacium","macrophyllum",12.2,1.3,2012.01,20.08,31.41,"VG-YAS-1","Tetrathylacium_macrophyllum","2012",0.62,70.2082453003006,35.1041226501503
"186","Lecythidaceae","Eschweilera","bracteosa",12.6,1.3,2012.01,21.81,33.48,"VG-YAS-1","Eschweilera_bracteosa","2012",0.828119402985075,102.164799238795,51.0823996193973
"187","Fabaceae","Zygia","heteroneura",10.2,1.3,2012.01,21.22,37.27,"VG-YAS-1","Zygia_heteroneura","2012",0.809857142857143,57.0010002305525,28.5005001152762
"188","Malvaceae","Matisia","malacocalyx",10.6,1.3,2012.01,24.53,39.1,"VG-YAS-1","Matisia_malacocalyx","2012",0.484777777777778,37.7897064132997,18.8948532066498
"189","Dichapetalaceae","Tapura","juruana",17.2,1.8,2012.01,26.9,36.79,"VG-YAS-1","Tapura_juruana","2012",0.66025,185.874947271862,92.9374736359309
"190","Lecythidaceae","Grias","neuberthii",10.6,1.3,2012.01,29.13,36.19,"VG-YAS-1","Grias_neuberthii","2012",0.62,48.3306352936539,24.165317646827
"191","Moraceae","Clarisia","biflora",27.5,1.3,2012.01,27.71,35.51,"VG-YAS-1","Clarisia_biflora","2012",0.577782608695652,556.717330256606,278.358665128303
"192","Achariaceae","Lindackeria","paludosa",17.9,3.1,2012.01,23.64,40.1,"VG-YAS-1","Lindackeria_paludosa","2012",0.56,175.17604617592,87.5880230879601
"193","Lecythidaceae","Eschweilera","coriacea",18.7,1.3,2012.01,22.2,42.05,"VG-YAS-1","Eschweilera_coriacea","2012",0.828119402985075,290.731971643184,145.365985821592
"194","Arecaceae","Iriartea","deltoidea",16.1,1.3,2012.01,21.9,41.35,"VG-YAS-1","Iriartea_deltoidea","2012",0.267,63.1087300155989,31.5543650077994
"195","Burseraceae","Tetragastris","panamensis",12.2,1,2012.01,20.57,49.29,"VG-YAS-1","Tetragastris_panamensis","2012",0.7103,80.4337365109734,40.2168682554867
"196","Fabaceae","Brownea","grandiceps",11.7,1.7,2012.01,29.91,41.74,"VG-YAS-1","Brownea_grandiceps","2012",1.21,122.604840219721,61.3024201098603
"197","Malvaceae","Sterculia","frondosa",11.6,1.3,2012.01,37,41.46,"VG-YAS-1","Sterculia_frondosa","2012",0.426569620253165,42.2483597309175,21.1241798654588
